optimizer,batch_size,lr,epoch,train_loss,val_loss,val_acc,val_auc
SGD,16,1e-05,76,0.6953301658284479,0.709402609844597,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,77,0.6958110604261487,0.709381968391185,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,78,0.7041367162694585,0.7093520748371981,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,79,0.7058435894664705,0.709320990406737,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,80,0.7049536581484147,0.7092923607145037,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,81,0.7022668994152484,0.709267088345119,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,82,0.7012297458599268,0.7092360793327799,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,83,0.6961891246583177,0.7092057807104928,0.3469387888908386,0.2710437710437711
SGD,16,1e-05,84,0.7010127537608765,0.7091790632325776,0.3469387888908386,0.27272727272727276
SGD,16,1e-05,85,0.7078341520512043,0.7091499919794044,0.3469387888908386,0.27272727272727276
SGD,16,1e-05,86,0.6996123735151143,0.709123470345322,0.3469387888908386,0.27272727272727276
SGD,16,1e-05,87,0.7017766861100271,0.7090982660955313,0.3469387888908386,0.27272727272727276
SGD,16,1e-05,88,0.6989237672306713,0.7090736116681781,0.3469387888908386,0.27272727272727276
SGD,16,1e-05,89,0.7021914275816685,0.7090509752837979,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,90,0.697029933410605,0.7090235097067696,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,91,0.7001055025066119,0.7089968871097175,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,92,0.7024874384539115,0.7089656408952207,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,93,0.7036529838112352,0.7089397250389566,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,94,0.699128329136211,0.7089162687866055,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,95,0.7014993534186961,0.7088875296164532,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,96,0.699487396163644,0.7088666619086752,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,97,0.7015550426868578,0.7088436350530508,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,98,0.6979049629498022,0.708816873783968,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,99,0.7015730386570945,0.7087841934087326,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,100,0.7018036697194984,0.7087560113595457,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,101,0.7019736717402009,0.7087222629663895,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,102,0.7033543636144134,0.7086873443759217,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,103,0.7028006574650503,0.7086645097148662,0.3469387888908386,0.27441077441077444
SGD,16,1e-05,104,0.7016490710214012,0.7086394769804818,0.3469387888908386,0.27609427609427617
SGD,16,1e-05,105,0.7017381669943814,0.7086094836799466,0.3469387888908386,0.27609427609427617
SGD,16,1e-05,106,0.7026397922496104,0.7085834133381747,0.3469387888908386,0.27609427609427617
SGD,16,1e-05,107,0.7034268536715927,0.7085586470000598,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,108,0.7005914165566005,0.7085302374800857,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,109,0.699803486698032,0.7085007781885109,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,110,0.7006283871868114,0.7084706547308941,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,111,0.6990539258625841,0.7084415323880254,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,112,0.7067716467565823,0.7084152856651618,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,113,0.6995938608683453,0.7083904731030367,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,114,0.7008228527449574,0.708361917612504,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,115,0.6995167411053119,0.7083331845244583,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,116,0.7017302130170436,0.7083077090127128,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,117,0.7045405695475445,0.7082816411037834,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,118,0.7033485140207518,0.7082531829269565,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,119,0.7001228023687175,0.7082300940338446,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,120,0.7004354698052678,0.7082057899358322,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,121,0.707071750584044,0.7081780859402248,0.3469387888908386,0.27946127946127947
SGD,16,1e-05,122,0.7004443524415012,0.7081523343008391,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,123,0.7022759231878686,0.7081240598036318,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,124,0.7015666711515713,0.7080944971162446,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,125,0.7040611227559302,0.7080640732025614,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,126,0.7033315285499849,0.7080340653049703,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,127,0.7027384092153045,0.7080081239038584,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,128,0.7007247592501072,0.7079768825550469,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,129,0.6971973650196056,0.7079503049655836,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,130,0.7009570524482529,0.7079199102460122,0.36734694242477417,0.2828282828282828
SGD,16,1e-05,131,0.7035649814136288,0.7078873515129089,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,132,0.7013687531565137,0.7078609138118978,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,133,0.6981160807486025,0.7078278940551135,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,134,0.7008517149816523,0.7077952720681016,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,135,0.7014474374642644,0.7077695824662034,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,136,0.7036257633273466,0.7077445789259307,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,137,0.7011901739347784,0.7077208806057366,0.36734694242477417,0.2861952861952862
SGD,16,1e-05,138,0.7067780865288769,0.7076937276489881,0.36734694242477417,0.2878787878787879
SGD,16,1e-05,139,0.6981044470337389,0.7076684820408724,0.36734694242477417,0.2878787878787879
SGD,16,1e-05,140,0.7022227530652377,0.7076421428699883,0.36734694242477417,0.2878787878787879
SGD,16,1e-05,141,0.7006323470352845,0.707614288038137,0.36734694242477417,0.2878787878787879
SGD,16,1e-05,142,0.7011312005433394,0.7075841159236674,0.36734694242477417,0.2878787878787879
SGD,16,1e-05,143,0.6970258080279889,0.707556921608594,0.36734694242477417,0.2895622895622896
SGD,16,1e-05,144,0.6999625257877489,0.707532026329819,0.36734694242477417,0.2895622895622896
SGD,16,1e-05,145,0.6991134570052586,0.7075051713962944,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,146,0.7026137981390088,0.7074764675023605,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,147,0.7027488301455048,0.7074447614806039,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,148,0.7034492622385371,0.7074147985906017,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,149,0.6994042192716055,0.7073862005253228,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,150,0.6974988950348888,0.7073594307412907,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,151,0.701463680810879,0.7073324748447963,0.36734694242477417,0.2912457912457913
SGD,16,1e-05,152,0.7000980476023619,0.7073029863591097,0.36734694242477417,0.292929292929293
SGD,16,1e-05,153,0.7035240212870385,0.7072758978726913,0.36734694242477417,0.292929292929293
SGD,16,1e-05,154,0.701364784969567,0.707253347854225,0.36734694242477417,0.292929292929293
SGD,16,1e-05,155,0.7000819447744696,0.7072233399566339,0.36734694242477417,0.292929292929293
SGD,16,1e-05,156,0.7023986744757144,0.7071885369261917,0.36734694242477417,0.292929292929293
SGD,16,1e-05,157,0.6991702664083768,0.7071571958308317,0.36734694242477417,0.292929292929293
SGD,16,1e-05,158,0.700531202585586,0.7071260578778326,0.36734694242477417,0.292929292929293
SGD,16,1e-05,159,0.6998344242881617,0.70709805464258,0.36734694242477417,0.292929292929293
SGD,16,1e-05,160,0.7012372829135836,0.7070723626078391,0.36734694242477417,0.292929292929293
SGD,16,1e-05,161,0.6999206512085514,0.7070454200919793,0.36734694242477417,0.292929292929293
SGD,16,1e-05,162,0.7009486830913959,0.7070150497008343,0.36734694242477417,0.292929292929293
SGD,16,1e-05,163,0.6990372813427387,0.7069895498606623,0.36734694242477417,0.292929292929293
SGD,16,1e-05,164,0.6983343084859107,0.706966190922017,0.36734694242477417,0.292929292929293
SGD,16,1e-05,165,0.6997397582148023,0.7069359081132072,0.36734694242477417,0.2946127946127946
SGD,16,1e-05,166,0.7003610940177206,0.7069105566764364,0.36734694242477417,0.2946127946127946
SGD,16,1e-05,167,0.7013697105368184,0.7068823138061835,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,168,0.6981139056423168,0.7068591799054827,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,169,0.6984748568559558,0.7068314114395453,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,170,0.6979707547420048,0.7068021565067525,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,171,0.7005841064947257,0.7067761567174172,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,172,0.699035796167937,0.7067507590566363,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,173,0.6942659770886515,0.7067235501445069,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,174,0.6996489090005351,0.7066952902443555,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,175,0.7013482646003288,0.7066649733757486,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,176,0.7009948365428905,0.7066347720671673,0.36734694242477417,0.29629629629629634
SGD,16,1e-05,177,0.6951046308087562,0.7066073198707736,0.36734694242477417,0.297979797979798
SGD,16,1e-05,178,0.705266467647849,0.7065786184096823,0.36734694242477417,0.297979797979798
SGD,16,1e-05,179,0.7000695269342532,0.7065505069129321,0.36734694242477417,0.297979797979798
SGD,16,1e-05,180,0.6982228008576625,0.7065218978998612,0.36734694242477417,0.297979797979798
SGD,16,1e-05,181,0.7018408018690316,0.7064928959827034,0.36734694242477417,0.297979797979798
SGD,16,1e-05,182,0.6984788163955965,0.7064669557980129,0.36734694242477417,0.297979797979798
SGD,16,1e-05,183,0.6998033665622454,0.7064438535242664,0.36734694242477417,0.2996632996632997
SGD,16,1e-05,184,0.6970426251851215,0.706413137669466,0.36734694242477417,0.2996632996632997
SGD,16,1e-05,185,0.6973284612665522,0.7063805266302459,0.36734694242477417,0.30134680134680136
SGD,16,1e-05,186,0.7033785782329777,0.7063563526893148,0.36734694242477417,0.30134680134680136
SGD,16,1e-05,187,0.7032677605362136,0.7063324998836128,0.36734694242477417,0.30303030303030304
SGD,16,1e-05,188,0.6943630962174173,0.7063068102817146,0.36734694242477417,0.30303030303030304
SGD,16,1e-05,189,0.6982103484282222,0.706276645465773,0.36734694242477417,0.3047138047138047
SGD,16,1e-05,190,0.7042682402492187,0.706245901633282,0.36734694242477417,0.3047138047138047
SGD,16,1e-05,191,0.6953966565082728,0.7062190089906965,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,192,0.698913556924138,0.7061948058556538,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,193,0.6972578532337524,0.7061670288747671,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,194,0.6965357253588543,0.7061422138797994,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,195,0.6958240508415539,0.706118035073183,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,196,0.6991577074317734,0.7060968900213436,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,197,0.701896009049885,0.7060684306280953,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,198,0.6994991401316588,0.7060418652028454,0.36734694242477417,0.30639730639730645
SGD,16,1e-05,199,0.6980736632421227,0.7060166110797804,0.36734694242477417,0.3080808080808081
SGD,16,1e-05,200,0.6955775516638484,0.7059915187407513,0.36734694242477417,0.3080808080808081
SGD,32,0.1,1,0.6999396190742136,0.6644668871042679,0.5510203838348389,0.851851851851852
SGD,32,0.1,2,0.6612876332485614,0.6083145141601562,0.5714285969734192,0.8737373737373738
SGD,32,0.1,3,0.5683041174794726,0.449901925057781,0.8367347121238708,0.8855218855218856
SGD,32,0.1,4,0.48040655981073727,0.3799559255035556,0.8571428656578064,0.9090909090909092
SGD,32,0.1,5,0.5442911269133572,0.4386724099820974,0.7551020383834839,0.8956228956228957
SGD,32,0.1,6,0.5694663895226513,0.5507497592848174,0.7551020383834839,0.861952861952862
SGD,32,0.1,7,0.5566426336456457,0.450766528139309,0.8571428656578064,0.9006734006734007
SGD,32,0.1,8,0.44714369016839434,0.37608000879385034,0.7755101919174194,0.9090909090909091
SGD,32,0.1,9,0.39960098204835093,0.3516163862481409,0.795918345451355,0.9124579124579124
SGD,32,0.1,10,0.385418324890532,0.4427003313084038,0.8163265585899353,0.8905723905723907
SGD,32,0.1,11,0.41021223667372075,0.48262225790899627,0.7551020383834839,0.8754208754208755
SGD,32,0.1,12,0.3887204990331373,0.42698149595941814,0.795918345451355,0.8855218855218855
SGD,32,0.1,13,0.38460917794025007,0.41791701195191366,0.8163265585899353,0.8905723905723906
SGD,32,0.1,14,0.34073243487066557,0.51578089594841,0.8571428656578064,0.8703703703703705
SGD,32,0.1,15,0.37745459709760437,0.4190198158731266,0.8367347121238708,0.8602693602693603
SGD,32,0.1,16,0.3343942128314873,0.42394826667649405,0.7346938848495483,0.8804713804713805
SGD,32,0.1,17,0.5185319969691143,0.468552931839106,0.8163265585899353,0.8855218855218855
SGD,32,0.1,18,0.4729306660785576,0.47705958205826426,0.8163265585899353,0.9006734006734007
SGD,32,0.1,19,0.4376524106208525,0.3948693920154961,0.8571428656578064,0.9057239057239058
SGD,32,0.1,20,0.37623034116517695,0.4072462052715068,0.8163265585899353,0.8872053872053872
SGD,32,0.1,21,0.37878539031033687,0.391846307686397,0.8163265585899353,0.8686868686868687
SGD,32,0.1,22,0.33790404918975164,0.38964914728184136,0.8163265585899353,0.8686868686868687
SGD,32,0.1,23,0.31061443300444846,0.3890114949674022,0.8163265585899353,0.8838383838383839
SGD,32,0.1,24,0.2862472556570033,0.44035524738078213,0.8163265585899353,0.8838383838383838
SGD,32,0.1,25,0.23154892575555514,0.4651485924818078,0.795918345451355,0.8787878787878788
SGD,32,0.1,26,0.29274878446055835,0.4871307100568499,0.8163265585899353,0.867003367003367
SGD,32,0.1,27,0.27749264178498423,0.4459474190157287,0.795918345451355,0.8804713804713804
SGD,32,0.1,28,0.2950772155906252,0.43492887640485955,0.7755101919174194,0.8771043771043772
SGD,32,0.1,29,0.2807956074768271,0.47791741757976763,0.6938775777816772,0.8518518518518519
SGD,32,0.1,30,0.2753757497807241,0.4130872117013347,0.7551020383834839,0.888888888888889
SGD,32,0.1,31,0.29398034644250426,0.40063387033890707,0.8775510191917419,0.9141414141414143
SGD,32,0.1,32,0.37293895662139737,0.501320874204441,0.7142857313156128,0.8602693602693603
SGD,32,0.1,33,0.34595274276683985,0.5248566136068228,0.8163265585899353,0.8872053872053872
SGD,32,0.1,34,0.27216119346223344,0.5608762520916608,0.8163265585899353,0.8703703703703705
SGD,32,0.1,35,0.3021881419759958,0.505393746556068,0.795918345451355,0.8855218855218855
SGD,32,0.1,36,0.30682193252397943,0.49171440698662583,0.8163265585899353,0.8855218855218856
SGD,32,0.1,37,0.22926526489653118,0.4978794370378767,0.795918345451355,0.8737373737373737
SGD,32,0.1,38,0.19495635885031112,0.5458004231355629,0.7755101919174194,0.867003367003367
SGD,32,0.1,39,0.3312019634740958,0.49924783925620875,0.7551020383834839,0.8636363636363638
SGD,32,0.1,40,0.30143124550424166,0.3974718950232681,0.795918345451355,0.8973063973063973
SGD,32,0.1,41,0.2392072603492539,0.4279214745881606,0.795918345451355,0.9006734006734007
SGD,32,0.1,42,0.24360896391085188,0.47690743937784313,0.8163265585899353,0.898989898989899
SGD,32,0.1,43,0.23245953453408733,0.45417180231639315,0.8163265585899353,0.9023569023569025
SGD,32,0.1,44,0.2245559667676224,0.47372949853235363,0.795918345451355,0.8973063973063973
SGD,32,0.1,45,0.19801511171568242,0.5153788705261386,0.7551020383834839,0.8720538720538721
SGD,32,0.1,46,0.2700813224278583,0.5678823918712382,0.7551020383834839,0.8653198653198653
SGD,32,0.1,47,0.30939783421893957,0.6518211924299901,0.8163265585899353,0.8821548821548821
SGD,32,0.1,48,0.3837701298412264,0.5652877177510943,0.8163265585899353,0.8855218855218855
SGD,32,0.1,49,0.4259067281810422,0.5237392673687059,0.8163265585899353,0.9006734006734007
SGD,32,0.1,50,0.31232022312638674,0.5313578576457744,0.7755101919174194,0.877104377104377
SGD,32,0.1,51,0.31885348700488786,0.5498819813436392,0.7551020383834839,0.8552188552188552
SGD,32,0.1,52,0.26332431197784106,0.5071114672690021,0.7551020383834839,0.8383838383838383
SGD,32,0.1,53,0.23857862668333893,0.537695479028079,0.7551020383834839,0.8585858585858587
SGD,32,0.1,54,0.2591777592360578,0.5982126325977092,0.7755101919174194,0.8703703703703703
SGD,32,0.1,55,0.2927589453563789,0.6672670500619071,0.795918345451355,0.8787878787878788
SGD,32,0.1,56,0.25806282226652527,0.7539184239445901,0.8163265585899353,0.8872053872053872
SGD,32,0.1,57,0.31505749200909866,0.4173973452071754,0.795918345451355,0.9158249158249159
SGD,32,0.1,58,0.34332713376672774,0.5463678569209819,0.7551020383834839,0.8636363636363636
SGD,32,0.1,59,0.422771436614566,0.7297488037420778,0.7346938848495483,0.8367003367003367
SGD,32,0.1,60,0.37534053489527247,0.611167096361822,0.7142857313156128,0.8552188552188551
SGD,32,0.1,61,0.27619372995406233,0.7006635057682894,0.7142857313156128,0.8518518518518519
SGD,32,0.1,62,0.36134923766234434,0.7474551006239287,0.7142857313156128,0.8569023569023569
SGD,32,0.1,63,0.22601862274921003,0.6530121297252421,0.7346938848495483,0.8602693602693603
SGD,32,0.1,64,0.27734892232430414,0.6795053482055664,0.7551020383834839,0.8737373737373737
SGD,32,0.1,65,0.3213265745133316,0.5556573089288206,0.7551020383834839,0.8728956228956228
SGD,32,0.1,66,0.29556102950338253,0.5636389875898555,0.7551020383834839,0.8695286195286196
SGD,32,0.1,67,0.23490187757373474,0.7233892946827168,0.7346938848495483,0.8627946127946127
SGD,32,0.1,68,0.23952875236155455,0.9529678310666766,0.7551020383834839,0.8577441077441077
SGD,32,0.1,69,0.2296260922683953,0.9184335056616335,0.7346938848495483,0.8552188552188552
SGD,32,0.1,70,0.2973473751483186,0.7922759944078873,0.7551020383834839,0.8644781144781145
SGD,32,0.1,71,0.2466042526645364,0.6107243810381208,0.7755101919174194,0.8585858585858586
SGD,32,0.1,72,0.33796072571013314,0.5711264087229359,0.8367347121238708,0.8880471380471381
SGD,32,0.1,73,0.30615837225531245,0.7328733157138435,0.7755101919174194,0.8686868686868687
SGD,32,0.1,74,0.23788590590262043,0.8139139924730573,0.795918345451355,0.8627946127946127
SGD,32,0.1,75,0.20711895962453258,0.7161890900864893,0.8163265585899353,0.8661616161616161
SGD,32,0.1,76,0.17637718032678792,0.7383695110982779,0.8163265585899353,0.8653198653198654
SGD,32,0.1,77,0.22130115554122728,0.8283417370854592,0.7142857313156128,0.8409090909090909
SGD,32,0.1,78,0.2513178111358138,0.9251714969167903,0.7142857313156128,0.8316498316498316
SGD,32,0.1,79,0.2809916110854075,0.7735894212917406,0.7346938848495483,0.8526936026936026
SGD,32,0.1,80,0.17681344679600217,0.8388508801557579,0.795918345451355,0.8585858585858586
SGD,32,0.1,81,0.14897869287994858,0.9636803914089592,0.795918345451355,0.8619528619528619
SGD,32,0.1,82,0.3218861155868194,0.7746491407861515,0.7551020383834839,0.8678451178451179
SGD,32,0.1,83,0.21015136106026605,0.7255380761866667,0.7755101919174194,0.8678451178451178
SGD,32,0.1,84,0.1511180558738931,0.8393349379909282,0.7346938848495483,0.8526936026936027
SGD,32,0.1,85,0.14536605350711804,0.9801145864992725,0.7551020383834839,0.8518518518518519
SGD,32,0.1,86,0.1571970941894567,0.8814250595715581,0.795918345451355,0.867003367003367
SGD,32,0.1,87,0.173525610735997,0.823953027627906,0.795918345451355,0.8838383838383838
SGD,32,0.1,88,0.17040071339187227,1.0136055532766848,0.8163265585899353,0.8838383838383838
SGD,32,0.1,89,0.261112352109326,1.1501844926756255,0.795918345451355,0.8838383838383839
SGD,32,0.1,90,0.23656659299227858,1.048356260572161,0.795918345451355,0.8821548821548821
SGD,32,0.1,91,0.20920566473309235,0.9972599939424165,0.795918345451355,0.8838383838383838
SGD,32,0.1,92,0.30363631866138835,0.6119311926316242,0.8367347121238708,0.8956228956228957
SGD,32,0.1,93,0.2278072698128656,0.5486717005165256,0.795918345451355,0.8855218855218855
SGD,32,0.1,94,0.15594849561780227,0.7386086230375328,0.7551020383834839,0.8686868686868687
SGD,32,0.1,95,0.22074561168492768,0.8413677945428965,0.7551020383834839,0.861952861952862
SGD,32,0.1,96,0.19117904265309862,0.9747917749443833,0.7346938848495483,0.8678451178451179
SGD,32,0.1,97,0.2383108336690794,0.7610410427560612,0.7551020383834839,0.8636363636363636
SGD,32,0.1,98,0.4854443961979295,0.6869605560691989,0.5918367505073547,0.771043771043771
SGD,32,0.1,99,0.38015446144064474,0.7705105737764009,0.7346938848495483,0.7912457912457913
SGD,32,0.1,100,0.26512997307925645,0.7607369520226304,0.7551020383834839,0.8518518518518519
SGD,32,0.1,101,0.28901345248049404,0.5502918034183736,0.7142857313156128,0.8745791245791246
SGD,32,0.1,102,0.4609023924139379,0.664276126696139,0.7346938848495483,0.8569023569023569
SGD,32,0.1,103,0.2994357625437524,0.8432672753625986,0.795918345451355,0.8459595959595959
SGD,32,0.1,104,0.2641891469307958,0.6935083756641466,0.795918345451355,0.8653198653198654
SGD,32,0.1,105,0.3090253049227858,0.5252751878329686,0.7142857313156128,0.8569023569023569
SGD,32,0.1,106,0.2907921959081462,0.6210437867106223,0.7142857313156128,0.8468013468013468
SGD,32,0.1,107,0.35660437845813175,0.6139193584724348,0.7142857313156128,0.8468013468013469
SGD,32,0.1,108,0.3256604115580893,0.7743370983065391,0.7551020383834839,0.8602693602693602
SGD,32,0.1,109,0.5840969373305555,0.7828598849627436,0.7346938848495483,0.8695286195286195
SGD,32,0.1,110,0.2115382373024145,0.813581815787724,0.7551020383834839,0.8678451178451179
SGD,32,0.1,111,0.26186174926362504,0.858834865141888,0.7346938848495483,0.8535353535353535
SGD,32,0.1,112,0.22756051430430438,0.9144054030885502,0.6938775777816772,0.8552188552188552
SGD,32,0.1,113,0.2670333996955595,1.0828428341417897,0.7551020383834839,0.8569023569023569
SGD,32,0.1,114,0.3752950690760593,0.984368776788517,0.7551020383834839,0.8602693602693603
SGD,32,0.1,115,0.2557467154270627,0.7859701502079867,0.7142857313156128,0.8627946127946128
SGD,32,0.1,116,0.2582259709353274,0.7121835776737758,0.7346938848495483,0.8585858585858587
SGD,32,0.1,117,0.29827593212918296,0.8519936872988331,0.7346938848495483,0.8552188552188552
SGD,32,0.1,118,0.2322936076574375,0.8228161189020896,0.6734693646430969,0.8400673400673401
SGD,32,0.1,119,0.27743047012684097,0.8178996212628423,0.6938775777816772,0.8383838383838383
SGD,32,0.1,120,0.2501852110877556,0.7923397129895736,0.6938775777816772,0.8468013468013468
SGD,32,0.1,121,0.22345725987041012,1.01566667459449,0.7142857313156128,0.84006734006734
SGD,32,0.1,122,0.2565748955100817,1.051238371401417,0.7755101919174194,0.8569023569023568
SGD,32,0.1,123,0.2381365558644033,0.7209889158910635,0.7346938848495483,0.8560606060606061
SGD,32,0.1,124,0.27232811735084017,0.6145108767918178,0.7142857313156128,0.8468013468013468
SGD,32,0.1,125,0.2084078380543035,0.6771422223168977,0.7551020383834839,0.8526936026936026
SGD,32,0.1,126,0.2200199628509388,0.7833208417405888,0.7551020383834839,0.8577441077441077
SGD,32,0.1,127,0.24383075311393934,0.630530581182363,0.7142857313156128,0.8417508417508417
SGD,32,0.1,128,0.20061807200317364,0.6806646950390874,0.7346938848495483,0.8442760942760942
SGD,32,0.1,129,0.19722103207840203,0.7781958701659222,0.7755101919174194,0.8476430976430976
SGD,32,0.1,130,0.22813320429567863,0.8233771762069391,0.7755101919174194,0.8552188552188552
SGD,32,0.1,131,0.21222303321324482,0.8071216953044035,0.7755101919174194,0.8518518518518519
SGD,32,0.1,132,0.19428425903765031,0.9713582822254726,0.7551020383834839,0.8493265993265993
SGD,32,0.1,133,0.3238782413265248,1.0727147958716567,0.8163265585899353,0.8501683501683502
SGD,32,0.1,134,0.39384106033206606,0.7773655391469294,0.6530612111091614,0.8257575757575758
SGD,32,0.1,135,0.41698399294225663,0.49067824470753574,0.8163265585899353,0.867003367003367
SGD,32,0.1,136,0.2708740110842057,0.6194029784932429,0.8163265585899353,0.8703703703703703
SGD,32,0.1,137,0.3137503707964803,0.6338910302337335,0.8367347121238708,0.8838383838383839
SGD,32,0.1,138,0.300291966897836,0.7684331633606736,0.7142857313156128,0.7895622895622897
SGD,32,0.1,139,0.49020881109287084,0.932719062785713,0.6734693646430969,0.7744107744107744
SGD,32,0.1,140,0.8551756236219653,0.809236292936364,0.6734693646430969,0.7946127946127947
SGD,32,0.1,141,0.4764352783637961,0.761832711647968,0.7142857313156128,0.7954545454545455
SGD,32,0.1,142,0.4019852425767968,0.8104593893703149,0.7142857313156128,0.7962962962962963
SGD,32,0.1,143,0.4001030872522858,0.8099796717264214,0.7142857313156128,0.8122895622895624
SGD,32,0.1,144,0.40177185439692875,0.8021973997962718,0.7142857313156128,0.8063973063973064
SGD,32,0.1,145,0.3692101147508374,0.7885556677166297,0.7346938848495483,0.8375420875420877
SGD,32,0.1,146,0.3508775271282295,0.9003948581462003,0.7346938848495483,0.8400673400673401
SGD,32,0.1,147,0.2988453726694374,1.1085665785536474,0.7346938848495483,0.8367003367003367
SGD,32,0.1,148,0.3535852873881246,1.3071252667174047,0.7346938848495483,0.8190235690235691
SGD,32,0.1,149,0.3619569959701039,1.3245489743291115,0.7346938848495483,0.8232323232323232
SGD,32,0.1,150,0.35713833724896527,0.9435830736646846,0.7346938848495483,0.8299663299663299
SGD,32,0.1,151,0.29142965984993996,0.8653007721414372,0.7346938848495483,0.8367003367003367
SGD,32,0.1,152,0.44957869411132495,0.8176863071869831,0.7551020383834839,0.8484848484848484
SGD,32,0.1,153,0.31837255843562784,0.8922268468506482,0.7755101919174194,0.7954545454545454
SGD,32,0.1,154,0.39688378819529874,0.7678623710359845,0.7755101919174194,0.7954545454545454
SGD,32,0.1,155,0.33979292175312736,0.7544859696407707,0.7551020383834839,0.8089225589225588
SGD,32,0.1,156,0.32672149591495336,0.9156307760550051,0.7551020383834839,0.8257575757575757
SGD,32,0.1,157,0.3157960718310344,0.8693910630381837,0.7551020383834839,0.8712121212121212
SGD,32,0.1,158,0.3354289074635876,0.7182543508860529,0.7346938848495483,0.8720538720538721
SGD,32,0.1,159,0.4481363148269258,1.2765171941445799,0.6938775777816772,0.8703703703703705
SGD,32,0.1,160,0.5253660629450349,1.8276690414973669,0.6734693646430969,0.8249158249158249
SGD,32,0.1,161,0.4294381027201606,1.381022175964044,0.6734693646430969,0.7996632996632996
SGD,32,0.1,162,0.3736543534950889,1.0952757961896,0.6530612111091614,0.7794612794612795
SGD,32,0.1,163,0.393480775578652,1.0199801216320115,0.6530612111091614,0.8089225589225589
SGD,32,0.1,164,0.37198305871202536,1.0182922056743078,0.6938775777816772,0.8367003367003367
SGD,32,0.1,165,0.4084964913407756,1.1782711428038928,0.6734693646430969,0.8181818181818182
